injury_body_part,rotoworld_id,full_name,news_updated,number,active,birth_country,practice_participation,depth_chart_position,practice_description,team,birth_state,player_id,status,pandascore_id,depth_chart_order,college,yahoo_id,injury_start_date,oddsjam_id,fantasy_data_id,opta_id,swish_id,height,team_abbr,espn_id,hashtag,birth_city,rotowire_id,sport,competitions,high_school,fantasy_positions,last_name,gsis_id,injury_status,search_rank,search_full_name,team_changed_at,weight,search_first_name,sportradar_id,search_last_name,position,years_exp,age,birth_date,first_name,stats_id,injury_notes,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
,,Mykel Williams,1747751132913.0,98.0,True,,,RDE,,SF,,12602,Active,,1.0,Georgia,,,8E27972C8FB706B4,,,,79,,,#mykelwilliams-NFL-SF-98,,18584.0,nfl,[],Hardaway (GA),['DL'],Williams,,,303.0,mykelwilliams,,267,mykel,b53b3aa5-5ef4-4d54-a4f1-8be678e980d2,williams,DL,0.0,21.0,2004-06-29,Mykel,,,1221352992523952128,0,,,54326870-84a6-11ec-a2e6-affc80bcd2fc,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Brad Cecil,,,True,,,,,,,11340,Active,,,South Florida,,,,,,1124148.0,76,,,#bradcecil-NFL-FA,,,nfl,[],Bartram Trail (FL),['OL'],Cecil,,,9999999.0,bradcecil,,300,brad,c242e360-ec6c-11ed-9b1c-797c54fc9d07,cecil,OL,2.0,25.0,1999-12-29,Brad,,,1116852678471712768,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Aaron Stinnie,1743032417495.0,64.0,True,,,OL,,NYG,,5668,Active,,,James Madison,31619.0,,15D6D87D37FB,20379.0,,750486.0,75,,3049339.0,#aaronstinnie-NFL-NYG-64,,13303.0,nfl,[],St. Anne's-Belfield (VA),"['OG', 'OL']",Stinnie,00-0034668,,9999999.0,aaronstinnie,,312,aaron,5fd40b6b-d81a-4a4e-a394-53ed7e58511f,stinnie,G,7.0,31.0,1994-02-18,Aaron,,,1113708675920326656,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JJ Roberts,,36.0,True,,,DB,,TB,,13132,Active,,,Marshall,,,9148DF6B7A1F3CAA,,,,72,,,#jjroberts-NFL-TB-36,,19064.0,nfl,[],Cabell Midland (WV),['DB'],Roberts,,,699.0,jjroberts,,195,jj,266a09c0-262e-11f0-9779-dd9f3cf183b7,roberts,DB,0.0,23.0,2001-09-22,JJ,,,1223497110247190528,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bryce Williams,1523486701657.0,80.0,True,,,,,,,3561,Active,,,East Carolina,29879.0,,,18334.0,,,78,,2981998.0,#brycewilliams-NFL-FA-80,,10946.0,nfl,[],North Davidson,['TE'],Williams,00-0032583,,9999999.0,brycewilliams,,258,bryce,a204547e-ecd3-4116-909a-ce823caa9067,williams,TE,6.0,28.0,1993-02-24,Bryce,609814.0,,1116852875503337472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ryan Whalen,,81.0,False,,,,,,,832,Inactive,,,Stanford,24954.0,,,12857.0,,,"6'1""",,14131.0,#ryanwhalen-NFL-FA-81,,7411.0,nfl,[],,['WR'],Whalen,,,9999999.0,ryanwhalen,,202,ryan,4a99b4bf-e03e-4253-8b9b-c070ef796daf,whalen,WR,3.0,29.0,1989-07-26,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cameron Williams,1745702136125.0,73.0,True,,,OL,,PHI,,12586,Active,,,Texas,,,E4D4B612B4AACB3B,,,,77,,,#cameronwilliams-NFL-PHI-73,,18504.0,nfl,[],Duncanville (TX),['OL'],Williams,,,9999999.0,cameronwilliams,,317,cameron,8b7504e3-c5ce-4e91-90d1-2bd8e975c5ed,williams,OL,0.0,21.0,2003-10-16,Cameron,,,1221987078728855552,0,,,cfa4c670-8f54-11ec-9f33-1965c9c46e44,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12292.0,Duplicate Player,,0.0,False,,,,,,,6751,Inactive,,,,,,,21668.0,,,,,,#duplicateplayer-NFL-FA-0,,,nfl,[],,,Player,,,9999999.0,duplicateplayer,,,duplicate,,player,,0.0,,,Duplicate,820437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kyle Murphy,1640054416821.0,79.0,True,,,,,NO,,3356,Active,,,Stanford,29434.0,,,18117.0,,691007.0,78,,2978275.0,#kylemurphy-NFL-NO-79,,11140.0,nfl,[],San Clemente (CA),"['OL', 'OT']",Murphy,00-0032433,,9999999.0,kylemurphy,,305,kyle,cce52ea1-7e17-4992-8911-e6b07b7b3831,murphy,OT,6.0,28.0,1993-12-11,Kyle,,,1116852854489874432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CeeDee Lamb,1748171137604.0,88.0,True,,,LWR,,DAL,,6786,Active,,1.0,Oklahoma,32687.0,,85450367222D,21679.0,,1062020.0,74,,4241389.0,#ceedeelamb-NFL-DAL-88,,14411.0,nfl,[],Foster (TX),['WR'],Lamb,,,5.0,ceedeelamb,,200,ceedee,a72ea15b-5199-4101-a300-846e1c655add,lamb,WR,5.0,26.0,1999-04-08,CeeDee,,,1113708855537201152,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamstring,13149.0,Michael Gallup,1749747053639.0,12.0,True,,,LWR,,WAS,,5038,Active,,6.0,Colorado State,31051.0,,1E240D9C1957,19867.0,,912070.0,73,,4036348.0,#michaelgallup-NFL-WAS-12,,12810.0,nfl,[],Monroe (GA),['WR'],Gallup,00-0034764,Questionable,564.0,michaelgallup,,205,michael,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,gallup,WR,7.0,29.0,1996-03-04,Michael,912070.0,Strain,1113708771563040768,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concussion,,DJ Johnson,1735937425258.0,52.0,True,,,LOLB,,CAR,,10938,Active,,3.0,Oregon,,,0C9B6F4EECDC,,,1061549.0,76,,,#djjohnson-NFL-CAR-52,,16680.0,nfl,[],Luther Burbank (CA),['LB'],Johnson,,Questionable,9999999.0,djjohnson,,260,dj,11feb266-14e8-488c-9f7e-f221eaa92df8,johnson,LB,2.0,26.0,1998-10-21,DJ,,,1113708881009209345,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Xavier Coleman,1535771213570.0,0.0,False,,,,,,,4433,Inactive,,,Portland State,30569.0,,,19294.0,,,71,,3045642.0,#xaviercoleman-NFL-FA-0,,12233.0,nfl,[],Jesuit (OR),['DB'],Coleman,00-0033453,,9999999.0,xaviercoleman,,190,xavier,695d16fa-1c4e-4ce4-9d2c-0e117b4fa577,coleman,CB,5.0,26.0,1995-01-13,Xavier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bucky Irving,1736742658845.0,7.0,True,,,RB,,TB,,11584,Active,,1.0,Oregon,,,A45A1C03F17B,,,1287923.0,70,,,#buckyirving-NFL-TB-7,,17784.0,nfl,[],Hillcrest (IL),['RB'],Irving,,,20.0,buckyirving,,195,bucky,c5249c6f-bd1b-4352-8228-de2bd499ca0d,irving,RB,1.0,22.0,2002-08-19,Bucky,,,1113708732941889536,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7426.0,Doug Martin,1567555522755.0,22.0,False,,,,,,,1195,Inactive,,,Boise State,25741.0,,,14385.0,,,69,,14885.0,#dougmartin-NFL-FA-22,,8058.0,nfl,[],St. Mary's (CA),['RB'],Martin,00-0029613,,9999999.0,dougmartin,,210,doug,5c2a0c83-e18a-43dd-bd65-704771157e42,martin,RB,10.0,32.0,1989-01-13,Doug,381806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,De'Anthony Thomas,1648441845359.0,16.0,True,,,,,,,2023,Inactive,,,Oregon,27652.0,,,16305.0,,,68,,16945.0,#deanthonythomas-NFL-FA-16,,9274.0,nfl,[],Crenshaw (CA),['WR'],Thomas,00-0031060,,803.0,deanthonythomas,,176,deanthony,35823109-daf1-4825-92b8-564271398ecb,thomas,WR,8.0,29.0,1993-01-05,De'Anthony,607847.0,,1116852775678902272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mike Catapano,,48.0,False,,,,,,,1461,Inactive,,,Princeton,26830.0,,,15043.0,,,"6'4""",,15944.0,#mikecatapano-NFL-FA-48,,8961.0,nfl,[],Chaminade (NY),"['DL', 'LB']",Catapano,,,9999999.0,mikecatapano,,270,mike,4c08189b-2268-4755-87d0-b0a291f08eb9,catapano,LB,7.0,30.0,1990-08-17,Mike,470175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kevin Dotson,1726427114705.0,69.0,True,,,OL,,LAR,,7116,Active,,,Louisiana,32805.0,,116E2FA7B4F5,22132.0,,885460.0,76,,3917599.0,#kevindotson-NFL-LAR-69,,14749.0,nfl,[],Plaquemine (LA),['OL'],Dotson,,,9999999.0,kevindotson,,330,kevin,fb301e65-4c65-4b60-a8ca-d149fcdbcd97,dotson,OL,5.0,28.0,1996-09-18,Kevin,,,1113708706823958528,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13088.0,Nick Sirianni,,0.0,False,,,,,,,4907,Inactive,,,,,,,19809.0,,,,,,#nicksirianni-NFL-FA-0,,,nfl,[],,,Sirianni,,,9999999.0,nicksirianni,,,nick,,sirianni,,0.0,,,Nick,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kendall Milton,1735846837738.0,36.0,True,,,RB,,CIN,,11649,Active,,6.0,Georgia,,,A92E6B2C0008,,,1213345.0,73,,,#kendallmilton-NFL-CIN-36,,17970.0,nfl,[],Buchanan (CA),['RB'],Milton,,,578.0,kendallmilton,,230,kendall,d0dd8a70-072c-11ef-a49f-41e71daeb2e1,milton,RB,1.0,23.0,2002-02-10,Kendall,,,1113708718547038208,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jerry Jeudy,1736045430939.0,3.0,True,,,RWR,,CLE,,6783,Active,,1.0,Alabama,32685.0,,74F257A6F220,21692.0,,973935.0,73,,4241463.0,#jerryjeudy-NFL-CLE-3,,14458.0,nfl,[],Deerfield Beach (FL),['WR'],Jeudy,,,69.0,jerryjeudy,,195,jerry,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,jeudy,WR,5.0,26.0,1999-04-24,Jerry,,,1113708842941706240,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Joshua Gray,,67.0,True,,,OL,,ATL,,12887,Active,,,Oregon State,,,02524FE065589A92,,,,77,,,#joshuagray-NFL-ATL-67,,,nfl,[],Rancho Cucamonga (CA),['OL'],Gray,,,9999999.0,joshuagray,,299,joshua,a6a3e310-2474-11f0-9d75-5b9f469eea9d,gray,OL,0.0,25.0,2000-03-13,Joshua,,,1222696803619581952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tejan Koroma,1556573756637.0,73.0,True,,,,,,,5592,Active,,,Brigham Young,31522.0,,,20551.0,,,72,,3138835.0,#tejankoroma-NFL-FA-73,,13384.0,nfl,[],Allen,['OL'],Koroma,00-0034328,,9999999.0,tejankoroma,,290,tejan,5f642a99-fc5b-4cae-b23d-8d043681b264,koroma,C,4.0,25.0,1996-04-27,Tejan,,,1116853128503754752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Max Valles,,54.0,False,,,,,,,2481,Inactive,,,Virginia,28567.0,,,16939.0,,,"6'5""",,3048702.0,#maxvalles-NFL-FA-54,,10365.0,nfl,[],St. Joseph,"['DL', 'LB']",Valles,,,9999999.0,maxvalles,,251,max,8ab4dd5c-7ace-4819-80b7-030de97ab88f,valles,LB,5.0,26.0,1994-08-05,Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4269.0,Brent Celek,1564440320341.0,87.0,False,,,,,,,221,Inactive,,,Cincinnati,8416.0,,,5511.0,,,"6'4""",,10605.0,#brentcelek-NFL-FA-87,,5403.0,nfl,[],La Salle (OH),['TE'],Celek,00-0025549,,9999999.0,brentcelek,,255,brent,645a8bf9-2079-4df4-904a-3d8f08438b85,celek,TE,13.0,35.0,1985-01-25,Brent,229510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5163.0,Knowshon Moreno,,28.0,False,,,,,,,387,Inactive,,,Georgia,,,,8699.0,,,"5'11""",,12516.0,#knowshonmoreno-NFL-FA-28,,,nfl,[],,['RB'],Moreno,,,9999999.0,knowshonmoreno,,210,knowshon,d7ed32dc-b05b-4a90-b29c-7fcb4527d2c5,moreno,RB,6.0,30.0,1987-07-16,Knowshon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Player Invalid,,,False,,,,,,,8432,Inactive,,,,,,,,,,,,,#playerinvalid-NFL-FA,,,nfl,[],,['TE'],Invalid,,,,playerinvalid,,,player,,invalid,TE,0.0,,,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rashad Smith,1603749938954.0,59.0,True,,,,,,,7232,Active,,,Florida Atlantic,33180.0,,,22233.0,,916460.0,73,,4040762.0,#rashadsmith-NFL-FA-59,,15096.0,nfl,[],Homestead (FL),['LB'],Smith,,,9999999.0,rashadsmith,,220,rashad,dec323b8-fb75-4182-b03d-6c412d3d51a5,smith,LB,2.0,25.0,1997-04-20,Rashad,,,1116853352911601664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Anthony Sao,1718143531237.0,,True,,,,,,,12213,Active,,,MidAmerican Nazarene,,,8FB828B3A11D,,,1509834.0,73,,,#anthonysao-NFL-FA,,18167.0,nfl,[],Compton (CA),['DB'],Sao,,,9999999.0,anthonysao,,200,anthony,d4783f50-07da-11ef-b218-ed50b831f980,sao,CB,1.0,24.0,2000-12-17,Anthony,,,1116852717524877312,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jacob Cowing,1748625931681.0,19.0,True,,,SWR,,SF,,11616,Active,,5.0,Arizona,,,D501FE0B726A,,,1181861.0,69,,,#jacobcowing-NFL-SF-19,,17008.0,nfl,[],Maricopa (AZ),['WR'],Cowing,,,460.0,jacobcowing,,171,jacob,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,cowing,WR,1.0,24.0,2001-02-04,Jacob,,,1113708878039642112,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14013.0,Miles Boykin,1744594559896.0,84.0,True,,,SWR,,CHI,,5965,Active,,7.0,Notre Dame,31925.0,,0A22FF8AADCF,21037.0,,884553.0,75,,3932423.0,#milesboykin-NFL-CHI-84,,13553.0,nfl,[],Providence Catholic (IL),['WR'],Boykin, 00-0035703,,690.0,milesboykin,,231,miles,d1ed6f8c-1611-4695-8b48-5adce0de50dd,boykin,WR,6.0,28.0,1996-10-12,Miles,884553.0,,1113708680123019264,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Andrew Peacock,,1.0,False,,,,,,,2125,Inactive,,,Appalachian State,28008.0,,,16462.0,,,"5'9""",,17025.0,#andrewpeacock-NFL-FA-1,,,nfl,[],,['WR'],Peacock,,,9999999.0,andrewpeacock,,195,andrew,404c313b-6788-45ac-8438-99b224988b8f,peacock,WR,1.0,26.0,1991-01-14,Andrew,504365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JD Bertrand,1749186039710.0,40.0,True,,,RILB,,ATL,,11770,Active,,2.0,Notre Dame,,,7715F27DA2AC,,,1183583.0,73,,,#jdbertrand-NFL-ATL-40,,17810.0,nfl,[],Blessed Trinity Catholic (GA),['LB'],Bertrand,,,9999999.0,jdbertrand,,230,jd,fdb957eb-4146-4453-a6df-f65ca7bc1bb6,bertrand,LB,1.0,25.0,2000-05-05,JD,,,1113708865330900992,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dorian Singer,1745980835083.0,13.0,True,,,SWR,,JAX,,13064,Active,,,Utah,,,BCA610DD1DE8A2B8,,,,72,,,#doriansinger-NFL-JAX-13,,18955.0,nfl,[],Pinnacle (MN),['WR'],Singer,,,999.0,doriansinger,,181,dorian,bd460ff0-2567-11f0-831d-a5b6ed781dda,singer,WR,0.0,22.0,2002-10-16,Dorian,,,1223134688898461697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13160.0,Dante Pettis,1741727108739.0,17.0,True,,,SWR,,NO,,4992,Active,,8.0,Washington,31014.0,,CEEF50BC317C,19854.0,,837820.0,73,,3127306.0,#dantepettis-NFL-NO-17,,12884.0,nfl,[],JSerra Catholic (CA),['WR'],Pettis,00-0034860,,9999999.0,dantepettis,,195,dante,20d16690-560b-4a01-af20-8870ef07ea70,pettis,WR,7.0,29.0,1995-10-23,Dante,837820.0,,1113708761173749761,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8453.0,Eric Reid,1585950331788.0,25.0,True,,,,,,,1590,Active,,,Louisiana State,26641.0,,,15242.0,,,73,,15809.0,#ericreid-NFL-FA-25,,8685.0,nfl,[],Dutchtown (LA),['DB'],Reid, 00-0030548,,9999999.0,ericreid,,213,eric,c615cf52-bc61-43ed-bb76-39695ca019c0,reid,SS,9.0,30.0,1991-12-10,Eric,540523.0,,1116852748231376896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Darrell Brown,,66.0,True,,,,,,,4804,Active,,,Louisiana Tech,30927.0,,,19719.0,,,76,,2971882.0,#darrellbrown-NFL-FA-66,,,nfl,[],Cooper,['OL'],Brown,,,9999999.0,darrellbrown,,305,darrell,dfdac366-d991-4d2a-baad-a01b055e1c48,brown,OT,5.0,28.0,1993-12-21,Darrell,,,1116853024250134528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ryan Lewis,1660179319896.0,37.0,True,,,,,,,4529,Inactive,,,Pittsburgh,30491.0,,,19407.0,,,72,,2970264.0,#ryanlewis-NFL-FA-37,,12929.0,nfl,[],Eastlake (WA),['DB'],Lewis,00-0033608,,1260.0,ryanlewis,,185,ryan,ba95b150-fad0-4a8d-b15d-a5e318d95b7f,lewis,CB,5.0,27.0,1994-04-15,Ryan,692336.0,,1116852981497593856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tommy Akingbesote,1745710827594.0,72.0,True,,,DL,,DAL,,12739,Active,,,Maryland,,,874C5E8056926812,,,,75,,,#tommyakingbesote-NFL-DAL-72,,18713.0,nfl,[],Charles Herbert Flowers (MD),['DL'],Akingbesote,,,9999999.0,tommyakingbesote,,306,tommy,6d43a6f4-d210-40f7-a877-9169ae6a500d,akingbesote,DT,0.0,22.0,2003-02-25,Tommy,,,1222002238210179072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JJ Jansen,1739602221935.0,44.0,True,,,LS,,CAR,,439,Active,,,Notre Dame,9585.0,,4EDD98ACAC84,9162.0,,267458.0,74,,11759.0,#jjjansen-NFL-CAR-44,,7078.0,nfl,[],Brophy Prep (AZ),['LS'],Jansen,00-0026027,,9999999.0,jjjansen,,235,jj,e2ee3901-8de4-4585-a6ca-b7d77d271d9e,jansen,LS,17.0,39.0,1986-01-20,JJ,,,1113708886856069120,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,James Lynch,1746664218054.0,97.0,True,,,LDE,,TEN,,6858,Active,,2.0,Baylor,32800.0,,35DE560DE241,21894.0,,1066890.0,76,,4259181.0,#jameslynch-NFL-TEN-97,,14499.0,nfl,[],Round Rock (TX),['DL'],Lynch,,,9999999.0,jameslynch,,295,james,ce8b21f7-6f93-40e6-8068-0432e10d855f,lynch,DT,5.0,26.0,1999-01-20,James,,,1113708712297525248,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jordan Mills,1659810314150.0,79.0,True,,,,,,,1510,Active,,,Louisiana Tech,26786.0,,,15116.0,,509704.0,77,,16004.0,#jordanmills-NFL-FA-79,,8826.0,nfl,[],Assumption (LA),"['OL', 'OT']",Mills,00-0030046,,9999999.0,jordanmills,,311,jordan,cf881df8-d5a0-4736-be01-eb72767366b0,mills,T,9.0,31.0,1990-12-24,Jordan,,,1116852742007029760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dom Jones,,37.0,True,,,DB,,CLE,,12785,Active,,,Colorado State,,,C3BFF23D6A676A2E,,,,74,,,#domjones-NFL-CLE-37,,19044.0,nfl,[],Peachtree Ridge (GA),['DB'],Jones,,,9999999.0,domjones,,192,dom,96b9bbe0-2317-11f0-9fae-9ba39ba9aec5,jones,DB,0.0,,,Dom,,,1222062625664274432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jordan Wade,,0.0,True,,,,,OAK,,4925,Active,,,Oklahoma,30636.0,,,19313.0,,,"6'3""",,,#jordanwade-NFL-OAK-0,,,nfl,[],,['OL'],Wade,,,9999999.0,jordanwade,,311,jordan,,wade,G,1.0,,,Jordan,,,1116853041413226496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bralon Addison,1596767449898.0,89.0,False,,,,,,,3620,Inactive,,,Oregon,29616.0,,,18407.0,,,70,,2971271.0,#bralonaddison-NFL-FA-89,,10747.0,nfl,[],Hightower (TX),['WR'],Addison, 00-0032482,,9999999.0,bralonaddison,,190,bralon,319497eb-9f40-4ef7-9dfe-72314a8e9b21,addison,WR,6.0,28.0,1993-10-12,Bralon,689636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Christian Sims,1693254649926.0,46.0,True,,,,,,,11155,Active,,,Bowling Green,,,,,,1181975.0,74,,,#christiansims-NFL-FA-46,,17337.0,nfl,[],Norcross (GA),['TE'],Sims,,,449.0,christiansims,,243,christian,825c01a0-e857-11ed-95b2-5d386c06de36,sims,TE,1.0,22.0,2001-02-15,Christian,,,1116852657747656704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Josh Kaltenberger,,63.0,True,,,OL,,LAC,,12814,Active,,,Maryland,,,097A1F7953F2EA5D,,,,78,,,#joshkaltenberger-NFL-LAC-63,,,nfl,[],Seneca Valley (PA),['OL'],Kaltenberger,,,9999999.0,joshkaltenberger,,308,josh,3436b400-23ad-11f0-b28b-d1b1866410c3,kaltenberger,OL,0.0,,,Josh,,,1222334420736802816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9394.0,Telvin Smith,1563996333283.0,0.0,False,,,,,,,1995,Injured Reserve,,,Florida State,27672.0,,,16266.0,,,75,,16891.0,#telvinsmith-NFL-FA-0,,9371.0,nfl,[],Lowndes County (GA),['LB'],Smith,00-0031309,,9999999.0,telvinsmith,,215,telvin,dfbbe1cc-1fce-4599-92ae-922a8b79fb83,smith,LB,8.0,30.0,1991-04-11,Telvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Marte Mapu,1748470817727.0,15.0,True,,,LILB,,NE,,10926,Active,,3.0,Sacramento State,,,25AC94AAB044,,,1054192.0,75,,,#martemapu-NFL-NE-15,,16947.0,nfl,[],Hawthorne (CA),['DB'],Mapu,,,9999999.0,martemapu,,230,marte,5c55344a-6192-4def-9860-ffd5a571fe68,mapu,DB,2.0,25.0,1999-11-08,Marte,,,1113708791863472128,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kayshon Boutte,1736783161218.0,9.0,True,,,SWR,,NE,,9504,Active,,4.0,LSU,,,86B6983F9C7F,,,1213362.0,71,,,#kayshonboutte-NFL-NE-9,,16795.0,nfl,[],Westgate (LA),['WR'],Boutte,,,305.0,kayshonboutte,,197,kayshon,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,boutte,WR,2.0,23.0,2002-05-07,Kayshon,,,1113708794036121600,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rashard Davis,1660682432289.0,6.0,True,,,,,,,4828,Active,,,James Madison,30940.0,,,19732.0,,750368.0,69,,3049329.0,#rasharddavis-NFL-FA-6,,12367.0,nfl,[],Charlottesville (VA),['WR'],Davis,00-0034034,,9999999.0,rasharddavis,,180,rashard,4e87e1a1-8b89-4738-a527-87eb0663c35d,davis,WR,5.0,26.0,1995-09-14,Rashard,750368.0,,1116853028188585984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dri Archer,,13.0,False,,,,,,,1914,Inactive,,,Kent State,27625.0,,,16144.0,,,"5'8""",,16755.0,#driarcher-NFL-FA-13,,9474.0,nfl,[],Venice (FL),['RB'],Archer,,,9999999.0,driarcher,,173,dri,4aeef161-65c6-4bc6-89c5-ceb7d6d1a25b,archer,RB,6.0,29.0,1991-08-09,Dri,506529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Daniel Whelan,,0.0,True,,,,,,,11525,Active,,,UC Davis,,,,,,1052604.0,77,,,#danielwhelan-NFL-FA-0,,,nfl,[],Rancho Mirage (CA),['P'],Whelan,,,9999999.0,danielwhelan,,216,daniel,53744270-fbf9-11ed-b3ef-4b1a763c6ea8,whelan,P,0.0,26.0,1999-02-10,Daniel,,,1116852699464204288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Darren Woodard,,35.0,False,,,,,,,1711,Inactive,,,Texas - El Paso,,,,15620.0,,,"5'11""",,16122.0,#darrenwoodard-NFL-FA-35,,,nfl,[],,['DB'],Woodard,,,9999999.0,darrenwoodard,,170,darren,7a1775f4-0869-4377-93c7-02331a65606f,woodard,CB,1.0,27.0,1989-09-21,Darren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Drew Morgan,1515031201931.0,81.0,True,,,,,,,4396,Active,,,Arkansas,30647.0,,,19255.0,,,72,,3046438.0,#drewmorgan-NFL-FA-81,,11867.0,nfl,[],Greenwood (AR),['WR'],Morgan,00-0033407,,9999999.0,drewmorgan,,187,drew,7e56f066-0225-4b22-ab11-9cb1d6325ee8,morgan,WR,5.0,27.0,1994-12-02,Drew,744431.0,,1116852960572211200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wyatt Milum,1745638821440.0,64.0,True,,,OL,,JAX,,12633,Active,,,West Virginia,,,622B89998DBD29E9,,,,78,,,#wyattmilum-NFL-JAX-64,,18768.0,nfl,[],Spring Valley (WV),['OL'],Milum,,,9999999.0,wyattmilum,,317,wyatt,fb2dac4a-ee97-458c-856e-702d2fea5c64,milum,OL,0.0,22.0,2002-12-27,Wyatt,,,1221700225698111488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
